farmer_land_name,fieldID,Dates,NDVI
krasnoselskoe,230,2020_05_24,0.7034
krasnoselskoe,231,2020_05_24,0.7523000000000001
krasnoselskoe,232,2020_05_24,0.5561
krasnoselskoe,233,2020_05_24,0.7138
krasnoselskoe,234,2020_05_24,0.5269
krasnoselskoe,235,2020_05_24,0.7541
krasnoselskoe,236,2020_05_24,0.7210000000000001
krasnoselskoe,237,2020_05_24,0.7355
krasnoselskoe,238,2020_05_24,0.6782
krasnoselskoe,239,2020_05_24,0.6945
krasnoselskoe,240,2020_05_24,0.6345000000000001
krasnoselskoe,241,2020_05_24,0.7243
krasnoselskoe,242,2020_05_24,0.6215
krasnoselskoe,243,2020_05_24,0.5445
krasnoselskoe,244,2020_05_24,0.6428
krasnoselskoe,245,2020_05_24,0.7206
krasnoselskoe,246,2020_05_24,0.7155
krasnoselskoe,247,2020_05_24,0.7311000000000001
krasnoselskoe,248,2020_05_24,0.7558
krasnoselskoe,249,2020_05_24,0.7626000000000001
krasnoselskoe,250,2020_05_24,0.7709
krasnoselskoe,251,2020_05_24,0.7146
krasnoselskoe,252,2020_05_24,0.7218
krasnoselskoe,253,2020_05_24,0.5573
krasnoselskoe,254,2020_05_24,0.5432
krasnoselskoe,255,2020_05_24,0.6383
krasnoselskoe,256,2020_05_24,0.6303000000000001
krasnoselskoe,257,2020_05_24,0.5647
krasnoselskoe,258,2020_05_24,0.3814
krasnoselskoe,259,2020_05_24,0.6051000000000001
krasnoselskoe,260,2020_05_24,0.5926
krasnoselskoe,261,2020_05_24,0.5777
krasnoselskoe,262,2020_05_24,0.6197
krasnoselskoe,263,2020_05_24,0.6222
krasnoselskoe,264,2020_05_24,0.6328
krasnoselskoe,265,2020_05_24,0.6846
krasnoselskoe,205,2020_06_09,0.7824
krasnoselskoe,206,2020_06_09,0.7987000000000001
krasnoselskoe,207,2020_06_09,0.7675000000000001
krasnoselskoe,208,2020_06_09,0.6952
krasnoselskoe,209,2020_06_09,0.4421000000000001
krasnoselskoe,210,2020_06_09,0.6604
krasnoselskoe,211,2020_06_09,0.7467
krasnoselskoe,212,2020_06_09,0.7545000000000001
krasnoselskoe,213,2020_06_09,0.6794
krasnoselskoe,214,2020_06_09,0.4654
krasnoselskoe,215,2020_06_09,0.4938
krasnoselskoe,216,2020_06_09,0.8312
krasnoselskoe,217,2020_06_09,0.8264
krasnoselskoe,218,2020_06_09,0.7776000000000001
krasnoselskoe,219,2020_06_09,0.7222000000000001
krasnoselskoe,220,2020_06_09,0.76
krasnoselskoe,221,2020_06_09,0.7295
krasnoselskoe,222,2020_06_09,0.34040000000000004
krasnoselskoe,223,2020_06_09,0.6113000000000001
krasnoselskoe,224,2020_06_09,0.5733
krasnoselskoe,225,2020_06_09,0.7202000000000001
krasnoselskoe,226,2020_06_09,0.7807000000000001
krasnoselskoe,227,2020_06_09,0.7702
krasnoselskoe,228,2020_06_09,0.7148
krasnoselskoe,229,2020_06_09,0.4346
krasnoselskoe,230,2020_06_09,0.3967
krasnoselskoe,231,2020_06_09,0.433
krasnoselskoe,232,2020_06_09,0.6661
krasnoselskoe,233,2020_06_09,0.5640000000000001
krasnoselskoe,234,2020_06_09,0.6356
krasnoselskoe,235,2020_06_09,0.5083
krasnoselskoe,236,2020_06_09,0.5965
krasnoselskoe,237,2020_06_09,0.5597
krasnoselskoe,238,2020_06_09,0.5764
krasnoselskoe,239,2020_06_09,0.5617
krasnoselskoe,240,2020_06_09,0.3526
krasnoselskoe,241,2020_06_09,0.3521
krasnoselskoe,242,2020_06_09,0.4343
krasnoselskoe,243,2020_06_09,0.4505
krasnoselskoe,244,2020_06_09,0.34140000000000004
krasnoselskoe,245,2020_06_09,0.31970000000000004
krasnoselskoe,246,2020_06_09,0.3947
krasnoselskoe,247,2020_06_09,0.5488000000000001
krasnoselskoe,248,2020_06_09,0.33890000000000003
krasnoselskoe,249,2020_06_09,0.32020000000000004
krasnoselskoe,250,2020_06_09,0.2843
krasnoselskoe,251,2020_06_09,0.2844
krasnoselskoe,252,2020_06_09,0.2818
krasnoselskoe,253,2020_06_09,0.4306
krasnoselskoe,254,2020_06_09,0.5428000000000001
krasnoselskoe,255,2020_06_09,0.3105
krasnoselskoe,256,2020_06_09,0.5239
krasnoselskoe,257,2020_06_09,0.4236
krasnoselskoe,258,2020_06_09,0.3557
krasnoselskoe,259,2020_06_09,0.27790000000000004
krasnoselskoe,260,2020_06_09,0.3004
krasnoselskoe,261,2020_06_09,0.4019
krasnoselskoe,262,2020_06_09,0.444
krasnoselskoe,263,2020_06_09,0.458
krasnoselskoe,264,2020_06_09,0.3059
krasnoselskoe,265,2020_06_09,0.3166
krasnoselskoe,205,2020_06_25,0.6998000000000001
krasnoselskoe,206,2020_06_25,0.6725
krasnoselskoe,207,2020_06_25,0.6028
krasnoselskoe,208,2020_06_25,0.5983
krasnoselskoe,209,2020_06_25,0.3905
krasnoselskoe,210,2020_06_25,0.4958
krasnoselskoe,211,2020_06_25,0.5552
krasnoselskoe,212,2020_06_25,0.6085
krasnoselskoe,213,2020_06_25,0.5736
krasnoselskoe,214,2020_06_25,0.439
krasnoselskoe,215,2020_06_25,0.4785
krasnoselskoe,216,2020_06_25,0.6816
krasnoselskoe,217,2020_06_25,0.669
krasnoselskoe,218,2020_06_25,0.7275
krasnoselskoe,219,2020_06_25,0.6997
krasnoselskoe,220,2020_06_25,0.7001000000000001
krasnoselskoe,221,2020_06_25,0.443
krasnoselskoe,222,2020_06_25,0.3933
krasnoselskoe,223,2020_06_25,0.5269
krasnoselskoe,224,2020_06_25,0.4843
krasnoselskoe,225,2020_06_25,0.7375
krasnoselskoe,226,2020_06_25,0.7329
krasnoselskoe,227,2020_06_25,0.7125
krasnoselskoe,228,2020_06_25,0.6383
krasnoselskoe,229,2020_06_25,0.326
krasnoselskoe,230,2020_06_25,0.3536
krasnoselskoe,231,2020_06_25,0.3721
krasnoselskoe,232,2020_06_25,0.6562
krasnoselskoe,233,2020_06_25,0.3664
krasnoselskoe,234,2020_06_25,0.5930000000000001
krasnoselskoe,235,2020_06_25,0.3007
krasnoselskoe,236,2020_06_25,0.33080000000000004
krasnoselskoe,237,2020_06_25,0.449
krasnoselskoe,238,2020_06_25,0.3602
krasnoselskoe,239,2020_06_25,0.3063
krasnoselskoe,240,2020_06_25,0.3126
krasnoselskoe,241,2020_06_25,0.298
krasnoselskoe,242,2020_06_25,0.2761
krasnoselskoe,243,2020_06_25,0.2831
krasnoselskoe,244,2020_06_25,0.31010000000000004
krasnoselskoe,245,2020_06_25,0.2969
krasnoselskoe,246,2020_06_25,0.315
krasnoselskoe,247,2020_06_25,0.34140000000000004
krasnoselskoe,248,2020_06_25,0.3145
krasnoselskoe,249,2020_06_25,0.2916
krasnoselskoe,250,2020_06_25,0.2843
krasnoselskoe,251,2020_06_25,0.2787
krasnoselskoe,252,2020_06_25,0.2787
krasnoselskoe,253,2020_06_25,0.2656
krasnoselskoe,254,2020_06_25,0.3867
krasnoselskoe,255,2020_06_25,0.3047
krasnoselskoe,256,2020_06_25,0.33
krasnoselskoe,257,2020_06_25,0.2907
krasnoselskoe,258,2020_06_25,0.3235
krasnoselskoe,259,2020_06_25,0.26130000000000003
krasnoselskoe,260,2020_06_25,0.2807
krasnoselskoe,261,2020_06_25,0.2476
krasnoselskoe,262,2020_06_25,0.2287
krasnoselskoe,263,2020_06_25,0.25670000000000004
krasnoselskoe,264,2020_06_25,0.2738
krasnoselskoe,265,2020_06_25,0.2911
krasnoselskoe,205,2020_07_11,0.5006
krasnoselskoe,206,2020_07_11,0.4635
krasnoselskoe,207,2020_07_11,0.4237
krasnoselskoe,208,2020_07_11,0.4424
krasnoselskoe,209,2020_07_11,0.2771
krasnoselskoe,210,2020_07_11,0.3862
krasnoselskoe,211,2020_07_11,0.3928
krasnoselskoe,212,2020_07_11,0.4263
krasnoselskoe,213,2020_07_11,0.5161
krasnoselskoe,214,2020_07_11,0.3996
krasnoselskoe,215,2020_07_11,0.418
krasnoselskoe,216,2020_07_11,0.4679
krasnoselskoe,217,2020_07_11,0.5366000000000001
krasnoselskoe,218,2020_07_11,0.64
krasnoselskoe,219,2020_07_11,0.7089000000000001
krasnoselskoe,220,2020_07_11,0.6377
krasnoselskoe,221,2020_07_11,0.4146
krasnoselskoe,222,2020_07_11,0.5096
krasnoselskoe,223,2020_07_11,0.3286
krasnoselskoe,224,2020_07_11,0.31930000000000003
krasnoselskoe,225,2020_07_11,0.5916
krasnoselskoe,226,2020_07_11,0.5721
krasnoselskoe,227,2020_07_11,0.5625
krasnoselskoe,228,2020_07_11,0.6441
krasnoselskoe,229,2020_07_11,0.3838
krasnoselskoe,230,2020_07_11,0.3637
krasnoselskoe,231,2020_07_11,0.2826
krasnoselskoe,232,2020_07_11,0.4932
krasnoselskoe,233,2020_07_11,0.29100000000000004
krasnoselskoe,234,2020_07_11,0.4152
krasnoselskoe,235,2020_07_11,0.2467
krasnoselskoe,236,2020_07_11,0.2368
krasnoselskoe,237,2020_07_11,0.4478
krasnoselskoe,238,2020_07_11,0.2354
krasnoselskoe,239,2020_07_11,0.2149
krasnoselskoe,240,2020_07_11,0.2331
krasnoselskoe,241,2020_07_11,0.2314
krasnoselskoe,242,2020_07_11,0.2263
krasnoselskoe,243,2020_07_11,0.2187
krasnoselskoe,244,2020_07_11,0.2206
krasnoselskoe,245,2020_07_11,0.2347
krasnoselskoe,246,2020_07_11,0.2494
krasnoselskoe,247,2020_07_11,0.27690000000000003
krasnoselskoe,248,2020_07_11,0.2307
krasnoselskoe,249,2020_07_11,0.2116
krasnoselskoe,250,2020_07_11,0.2185
krasnoselskoe,251,2020_07_11,0.2211
krasnoselskoe,252,2020_07_11,0.217
krasnoselskoe,253,2020_07_11,0.2506
krasnoselskoe,254,2020_07_11,0.3766
krasnoselskoe,255,2020_07_11,0.2463
krasnoselskoe,256,2020_07_11,0.257
krasnoselskoe,257,2020_07_11,0.2797
krasnoselskoe,258,2020_07_11,0.30770000000000003
krasnoselskoe,259,2020_07_11,0.255
krasnoselskoe,260,2020_07_11,0.2337
krasnoselskoe,261,2020_07_11,0.2152
krasnoselskoe,262,2020_07_11,0.21600000000000005
krasnoselskoe,263,2020_07_11,0.2399
krasnoselskoe,264,2020_07_11,0.2202
krasnoselskoe,265,2020_07_11,0.2269
krasnoselskoe,205,2020_07_27,0.4292
krasnoselskoe,206,2020_07_27,0.4371
krasnoselskoe,207,2020_07_27,0.4235
krasnoselskoe,208,2020_07_27,0.4134000000000001
krasnoselskoe,209,2020_07_27,0.2898
krasnoselskoe,210,2020_07_27,0.3679
krasnoselskoe,211,2020_07_27,0.3578
krasnoselskoe,212,2020_07_27,0.4003
krasnoselskoe,213,2020_07_27,0.4659
krasnoselskoe,214,2020_07_27,0.4411000000000001
krasnoselskoe,215,2020_07_27,0.4083
krasnoselskoe,216,2020_07_27,0.4583
krasnoselskoe,217,2020_07_27,0.4919
krasnoselskoe,218,2020_07_27,0.6331
krasnoselskoe,219,2020_07_27,0.6941
krasnoselskoe,220,2020_07_27,0.5471
krasnoselskoe,221,2020_07_27,0.3928
krasnoselskoe,222,2020_07_27,0.4707
krasnoselskoe,223,2020_07_27,0.25020000000000003
krasnoselskoe,224,2020_07_27,0.2458
krasnoselskoe,225,2020_07_27,0.4973
krasnoselskoe,226,2020_07_27,0.5416000000000001
krasnoselskoe,227,2020_07_27,0.5269
krasnoselskoe,228,2020_07_27,0.6326
krasnoselskoe,229,2020_07_27,0.5166000000000001
krasnoselskoe,230,2020_07_27,0.3337
krasnoselskoe,231,2020_07_27,0.28450000000000003
krasnoselskoe,232,2020_07_27,0.4411000000000001
krasnoselskoe,233,2020_07_27,0.2853
krasnoselskoe,234,2020_07_27,0.3247
krasnoselskoe,235,2020_07_27,0.2488
krasnoselskoe,236,2020_07_27,0.2181
krasnoselskoe,237,2020_07_27,0.2781
krasnoselskoe,238,2020_07_27,0.2867
krasnoselskoe,239,2020_07_27,0.2081
krasnoselskoe,240,2020_07_27,0.2385
krasnoselskoe,241,2020_07_27,0.2362
krasnoselskoe,242,2020_07_27,0.2212
krasnoselskoe,243,2020_07_27,0.2127
krasnoselskoe,244,2020_07_27,0.2127
krasnoselskoe,245,2020_07_27,0.2259
krasnoselskoe,246,2020_07_27,0.2466
krasnoselskoe,247,2020_07_27,0.2715
krasnoselskoe,248,2020_07_27,0.222
krasnoselskoe,249,2020_07_27,0.2107
krasnoselskoe,250,2020_07_27,0.2221
krasnoselskoe,251,2020_07_27,0.2272
krasnoselskoe,252,2020_07_27,0.2232
krasnoselskoe,253,2020_07_27,0.2718
krasnoselskoe,254,2020_07_27,0.3609
krasnoselskoe,255,2020_07_27,0.2251
krasnoselskoe,256,2020_07_27,0.2326
krasnoselskoe,257,2020_07_27,0.25620000000000004
krasnoselskoe,258,2020_07_27,0.3477
krasnoselskoe,259,2020_07_27,0.25680000000000003
krasnoselskoe,260,2020_07_27,0.2397
krasnoselskoe,261,2020_07_27,0.2296
krasnoselskoe,262,2020_07_27,0.222
krasnoselskoe,263,2020_07_27,0.2331
krasnoselskoe,264,2020_07_27,0.2188
krasnoselskoe,265,2020_07_27,0.2278
krasnoselskoe,205,2020_08_12,0.3144
krasnoselskoe,206,2020_08_12,0.3131
krasnoselskoe,207,2020_08_12,0.3175
krasnoselskoe,208,2020_08_12,0.3209
krasnoselskoe,209,2020_08_12,0.26380000000000003
krasnoselskoe,210,2020_08_12,0.30210000000000004
krasnoselskoe,211,2020_08_12,0.28950000000000004
krasnoselskoe,212,2020_08_12,0.312
krasnoselskoe,213,2020_08_12,0.34700000000000003
krasnoselskoe,214,2020_08_12,0.3806
krasnoselskoe,215,2020_08_12,0.3582
krasnoselskoe,216,2020_08_12,0.3179
krasnoselskoe,217,2020_08_12,0.3597
krasnoselskoe,218,2020_08_12,0.4345
krasnoselskoe,219,2020_08_12,0.5867
krasnoselskoe,220,2020_08_12,0.4011
krasnoselskoe,221,2020_08_12,0.3055
krasnoselskoe,222,2020_08_12,0.3673
krasnoselskoe,223,2020_08_12,0.2316
krasnoselskoe,224,2020_08_12,0.2371
krasnoselskoe,225,2020_08_12,0.3539
krasnoselskoe,226,2020_08_12,0.3856
krasnoselskoe,227,2020_08_12,0.35860000000000003
krasnoselskoe,228,2020_08_12,0.4438
krasnoselskoe,229,2020_08_12,0.5696
krasnoselskoe,230,2020_08_12,0.2963
krasnoselskoe,231,2020_08_12,0.254
krasnoselskoe,232,2020_08_12,0.33190000000000003
krasnoselskoe,233,2020_08_12,0.2706
krasnoselskoe,234,2020_08_12,0.26880000000000004
krasnoselskoe,235,2020_08_12,0.2494
krasnoselskoe,236,2020_08_12,0.2199
krasnoselskoe,237,2020_08_12,0.4015
krasnoselskoe,238,2020_08_12,0.2318
krasnoselskoe,239,2020_08_12,0.2116
krasnoselskoe,240,2020_08_12,0.231
krasnoselskoe,241,2020_08_12,0.2266
krasnoselskoe,242,2020_08_12,0.2278
krasnoselskoe,243,2020_08_12,0.2127
krasnoselskoe,244,2020_08_12,0.2114
krasnoselskoe,245,2020_08_12,0.2215
krasnoselskoe,246,2020_08_12,0.2435
krasnoselskoe,247,2020_08_12,0.25420000000000004
krasnoselskoe,248,2020_08_12,0.2298
krasnoselskoe,249,2020_08_12,0.2093
krasnoselskoe,250,2020_08_12,0.2164
krasnoselskoe,251,2020_08_12,0.2237
krasnoselskoe,252,2020_08_12,0.2167
krasnoselskoe,253,2020_08_12,0.25730000000000003
krasnoselskoe,254,2020_08_12,0.3331
krasnoselskoe,255,2020_08_12,0.2457
krasnoselskoe,256,2020_08_12,0.2398
krasnoselskoe,257,2020_08_12,0.2526
krasnoselskoe,258,2020_08_12,0.3287
krasnoselskoe,259,2020_08_12,0.25670000000000004
krasnoselskoe,260,2020_08_12,0.2457
krasnoselskoe,261,2020_08_12,0.2271
krasnoselskoe,262,2020_08_12,0.2162
krasnoselskoe,263,2020_08_12,0.2341
krasnoselskoe,264,2020_08_12,0.2198
krasnoselskoe,265,2020_08_12,0.2288
krasnoselskoe,205,2020_08_28,0.26330000000000003
krasnoselskoe,206,2020_08_28,0.2767
krasnoselskoe,207,2020_08_28,0.2801
krasnoselskoe,208,2020_08_28,0.2836
krasnoselskoe,209,2020_08_28,0.2508
krasnoselskoe,210,2020_08_28,0.27990000000000004
krasnoselskoe,211,2020_08_28,0.276
krasnoselskoe,212,2020_08_28,0.2938
krasnoselskoe,213,2020_08_28,0.3065
krasnoselskoe,214,2020_08_28,0.3195
krasnoselskoe,215,2020_08_28,0.335
krasnoselskoe,216,2020_08_28,0.2797
krasnoselskoe,217,2020_08_28,0.3084
krasnoselskoe,218,2020_08_28,0.3603
krasnoselskoe,219,2020_08_28,0.47600000000000003
krasnoselskoe,220,2020_08_28,0.3794
krasnoselskoe,221,2020_08_28,0.31170000000000003
krasnoselskoe,222,2020_08_28,0.32
krasnoselskoe,223,2020_08_28,0.23800000000000002
krasnoselskoe,224,2020_08_28,0.23800000000000002
krasnoselskoe,225,2020_08_28,0.3126
krasnoselskoe,226,2020_08_28,0.31320000000000003
krasnoselskoe,227,2020_08_28,0.3042
krasnoselskoe,228,2020_08_28,0.3472
krasnoselskoe,229,2020_08_28,0.4708
krasnoselskoe,230,2020_08_28,0.29250000000000004
krasnoselskoe,231,2020_08_28,0.2582
krasnoselskoe,232,2020_08_28,0.2848
krasnoselskoe,233,2020_08_28,0.2385
krasnoselskoe,234,2020_08_28,0.2433
krasnoselskoe,235,2020_08_28,0.2411
krasnoselskoe,236,2020_08_28,0.2234
krasnoselskoe,237,2020_08_28,0.3068
krasnoselskoe,238,2020_08_28,0.2391
krasnoselskoe,239,2020_08_28,0.2126
krasnoselskoe,240,2020_08_28,0.229
krasnoselskoe,241,2020_08_28,0.2258
krasnoselskoe,242,2020_08_28,0.2171
krasnoselskoe,243,2020_08_28,0.2115
krasnoselskoe,244,2020_08_28,0.2117
krasnoselskoe,245,2020_08_28,0.2204
krasnoselskoe,246,2020_08_28,0.2378
krasnoselskoe,247,2020_08_28,0.2401
krasnoselskoe,248,2020_08_28,0.2284
krasnoselskoe,249,2020_08_28,0.2134
krasnoselskoe,250,2020_08_28,0.2235
krasnoselskoe,251,2020_08_28,0.2216
krasnoselskoe,252,2020_08_28,0.2205
krasnoselskoe,253,2020_08_28,0.2362
krasnoselskoe,254,2020_08_28,0.30670000000000003
krasnoselskoe,255,2020_08_28,0.2285
krasnoselskoe,256,2020_08_28,0.2307
krasnoselskoe,257,2020_08_28,0.2326
krasnoselskoe,258,2020_08_28,0.315
krasnoselskoe,259,2020_08_28,0.2429
krasnoselskoe,260,2020_08_28,0.2414
krasnoselskoe,261,2020_08_28,0.2254
krasnoselskoe,262,2020_08_28,0.221
krasnoselskoe,263,2020_08_28,0.2346
krasnoselskoe,264,2020_08_28,0.2162
krasnoselskoe,265,2020_08_28,0.2303
krasnoselskoe,205,2020_09_13,0.2492
krasnoselskoe,206,2020_09_13,0.2574
krasnoselskoe,207,2020_09_13,0.256
krasnoselskoe,208,2020_09_13,0.266
krasnoselskoe,209,2020_09_13,0.24070000000000005
krasnoselskoe,210,2020_09_13,0.25220000000000004
krasnoselskoe,211,2020_09_13,0.2439
krasnoselskoe,212,2020_09_13,0.2665
krasnoselskoe,213,2020_09_13,0.2712
krasnoselskoe,214,2020_09_13,0.2768
krasnoselskoe,215,2020_09_13,0.3173
krasnoselskoe,216,2020_09_13,0.2564
krasnoselskoe,217,2020_09_13,0.2841
krasnoselskoe,218,2020_09_13,0.30820000000000003
krasnoselskoe,219,2020_09_13,0.3967
krasnoselskoe,220,2020_09_13,0.30210000000000004
krasnoselskoe,221,2020_09_13,0.2846
krasnoselskoe,222,2020_09_13,0.28900000000000003
krasnoselskoe,223,2020_09_13,0.2172
krasnoselskoe,224,2020_09_13,0.219
krasnoselskoe,225,2020_09_13,0.2419
krasnoselskoe,226,2020_09_13,0.25470000000000004
krasnoselskoe,227,2020_09_13,0.25520000000000004
krasnoselskoe,228,2020_09_13,0.32280000000000003
krasnoselskoe,229,2020_09_13,0.3837
krasnoselskoe,230,2020_09_13,0.2601
krasnoselskoe,231,2020_09_13,0.2478
krasnoselskoe,232,2020_09_13,0.25120000000000003
krasnoselskoe,233,2020_09_13,0.2366
krasnoselskoe,234,2020_09_13,0.237
krasnoselskoe,235,2020_09_13,0.2315
krasnoselskoe,236,2020_09_13,0.2228
krasnoselskoe,237,2020_09_13,0.3113
krasnoselskoe,238,2020_09_13,0.237
krasnoselskoe,239,2020_09_13,0.2086
krasnoselskoe,240,2020_09_13,0.2295
krasnoselskoe,241,2020_09_13,0.2232
krasnoselskoe,242,2020_09_13,0.2146
krasnoselskoe,243,2020_09_13,0.2089
krasnoselskoe,244,2020_09_13,0.2071
krasnoselskoe,245,2020_09_13,0.219
krasnoselskoe,246,2020_09_13,0.2368
krasnoselskoe,247,2020_09_13,0.2259
krasnoselskoe,248,2020_09_13,0.2222
krasnoselskoe,249,2020_09_13,0.2112
krasnoselskoe,250,2020_09_13,0.2174
krasnoselskoe,251,2020_09_13,0.2216
krasnoselskoe,252,2020_09_13,0.2149
krasnoselskoe,253,2020_09_13,0.229
krasnoselskoe,254,2020_09_13,0.3057
krasnoselskoe,255,2020_09_13,0.2359
krasnoselskoe,256,2020_09_13,0.2205
krasnoselskoe,257,2020_09_13,0.2441
krasnoselskoe,258,2020_09_13,0.28040000000000004
krasnoselskoe,259,2020_09_13,0.2403
krasnoselskoe,260,2020_09_13,0.2353
krasnoselskoe,261,2020_09_13,0.2265
krasnoselskoe,262,2020_09_13,0.2168
krasnoselskoe,263,2020_09_13,0.227
krasnoselskoe,264,2020_09_13,0.213
krasnoselskoe,265,2020_09_13,0.2135
krasnoselskoe,205,2020_09_29,0.2506
krasnoselskoe,206,2020_09_29,0.25270000000000004
krasnoselskoe,207,2020_09_29,0.2641
krasnoselskoe,208,2020_09_29,0.2645
krasnoselskoe,209,2020_09_29,0.2481
krasnoselskoe,210,2020_09_29,0.2538
krasnoselskoe,211,2020_09_29,0.2489
krasnoselskoe,212,2020_09_29,0.2625
krasnoselskoe,213,2020_09_29,0.27290000000000003
krasnoselskoe,214,2020_09_29,0.2801
krasnoselskoe,215,2020_09_29,0.2974
krasnoselskoe,216,2020_09_29,0.2553
krasnoselskoe,217,2020_09_29,0.2713
krasnoselskoe,218,2020_09_29,0.2847
krasnoselskoe,219,2020_09_29,0.32880000000000004
krasnoselskoe,220,2020_09_29,0.2727
krasnoselskoe,221,2020_09_29,0.28340000000000004
krasnoselskoe,222,2020_09_29,0.2659
krasnoselskoe,223,2020_09_29,0.229
krasnoselskoe,224,2020_09_29,0.2357
krasnoselskoe,225,2020_09_29,0.23600000000000002
krasnoselskoe,226,2020_09_29,0.24600000000000002
krasnoselskoe,227,2020_09_29,0.26330000000000003
krasnoselskoe,228,2020_09_29,0.3229
krasnoselskoe,229,2020_09_29,0.35710000000000003
krasnoselskoe,230,2020_09_29,0.2543
krasnoselskoe,231,2020_09_29,0.2426
krasnoselskoe,232,2020_09_29,0.2571
krasnoselskoe,233,2020_09_29,0.2423
krasnoselskoe,234,2020_09_29,0.2394
krasnoselskoe,235,2020_09_29,0.26280000000000003
krasnoselskoe,236,2020_09_29,0.2163
krasnoselskoe,237,2020_09_29,0.2544
krasnoselskoe,238,2020_09_29,0.2366
krasnoselskoe,239,2020_09_29,0.2159
krasnoselskoe,240,2020_09_29,0.2283
krasnoselskoe,241,2020_09_29,0.2234
krasnoselskoe,242,2020_09_29,0.2153
krasnoselskoe,243,2020_09_29,0.2096
krasnoselskoe,244,2020_09_29,0.2178
krasnoselskoe,245,2020_09_29,0.2208
krasnoselskoe,246,2020_09_29,0.2341
krasnoselskoe,247,2020_09_29,0.2136
krasnoselskoe,248,2020_09_29,0.2102
krasnoselskoe,249,2020_09_29,0.2076
krasnoselskoe,250,2020_09_29,0.2176
krasnoselskoe,251,2020_09_29,0.2099
krasnoselskoe,252,2020_09_29,0.2146
krasnoselskoe,253,2020_09_29,0.2423
krasnoselskoe,254,2020_09_29,0.2953
krasnoselskoe,255,2020_09_29,0.25780000000000003
krasnoselskoe,256,2020_09_29,0.231
krasnoselskoe,257,2020_09_29,0.2368
krasnoselskoe,258,2020_09_29,0.2494
krasnoselskoe,259,2020_09_29,0.2404
krasnoselskoe,260,2020_09_29,0.2368
krasnoselskoe,261,2020_09_29,0.234
krasnoselskoe,262,2020_09_29,0.2213
krasnoselskoe,263,2020_09_29,0.2266
krasnoselskoe,264,2020_09_29,0.2242
krasnoselskoe,265,2020_09_29,0.2248
krasnoselskoe,205,2020_10_15,0.2458
krasnoselskoe,206,2020_10_15,0.25730000000000003
krasnoselskoe,207,2020_10_15,0.25980000000000003
krasnoselskoe,208,2020_10_15,0.2731
krasnoselskoe,209,2020_10_15,0.2488
krasnoselskoe,210,2020_10_15,0.2632
krasnoselskoe,211,2020_10_15,0.2459
krasnoselskoe,212,2020_10_15,0.2579
krasnoselskoe,213,2020_10_15,0.26630000000000004
krasnoselskoe,214,2020_10_15,0.2713
krasnoselskoe,215,2020_10_15,0.25980000000000003
krasnoselskoe,216,2020_10_15,0.2454
krasnoselskoe,217,2020_10_15,0.2509
krasnoselskoe,218,2020_10_15,0.25170000000000003
krasnoselskoe,219,2020_10_15,0.3254
krasnoselskoe,220,2020_10_15,0.261
krasnoselskoe,221,2020_10_15,0.261
krasnoselskoe,222,2020_10_15,0.2422
krasnoselskoe,223,2020_10_15,0.2309
krasnoselskoe,224,2020_10_15,0.2286
krasnoselskoe,225,2020_10_15,0.2305
krasnoselskoe,226,2020_10_15,0.2511
krasnoselskoe,227,2020_10_15,0.2437
krasnoselskoe,228,2020_10_15,0.28600000000000003
krasnoselskoe,229,2020_10_15,0.2594
krasnoselskoe,230,2020_10_15,0.2388
krasnoselskoe,231,2020_10_15,0.25730000000000003
krasnoselskoe,232,2020_10_15,0.249
krasnoselskoe,233,2020_10_15,0.2504
krasnoselskoe,234,2020_10_15,0.2485
krasnoselskoe,235,2020_10_15,0.2381
krasnoselskoe,236,2020_10_15,0.2273
krasnoselskoe,237,2020_10_15,0.2908
krasnoselskoe,238,2020_10_15,0.2181
krasnoselskoe,239,2020_10_15,0.2146
krasnoselskoe,240,2020_10_15,0.2265
krasnoselskoe,241,2020_10_15,0.2296
krasnoselskoe,242,2020_10_15,0.2265
krasnoselskoe,243,2020_10_15,0.2116
krasnoselskoe,244,2020_10_15,0.22
krasnoselskoe,245,2020_10_15,0.2238
krasnoselskoe,246,2020_10_15,0.241
krasnoselskoe,247,2020_10_15,0.2333
krasnoselskoe,248,2020_10_15,0.2288
krasnoselskoe,249,2020_10_15,0.2125
krasnoselskoe,250,2020_10_15,0.2213
krasnoselskoe,251,2020_10_15,0.2177
krasnoselskoe,252,2020_10_15,0.2192
krasnoselskoe,253,2020_10_15,0.2594
krasnoselskoe,254,2020_10_15,0.3078
krasnoselskoe,255,2020_10_15,0.2395
krasnoselskoe,256,2020_10_15,0.226
krasnoselskoe,257,2020_10_15,0.2518
krasnoselskoe,258,2020_10_15,0.25465
krasnoselskoe,259,2020_10_15,0.2366
krasnoselskoe,260,2020_10_15,0.2392
krasnoselskoe,261,2020_10_15,0.2309
krasnoselskoe,262,2020_10_15,0.2223
krasnoselskoe,263,2020_10_15,0.2341
krasnoselskoe,264,2020_10_15,0.226
krasnoselskoe,265,2020_10_15,0.2273
krasnoselskoe,205,2020_10_31,0.2731
krasnoselskoe,206,2020_10_31,0.273
krasnoselskoe,207,2020_10_31,0.273
krasnoselskoe,208,2020_10_31,0.28200000000000003
krasnoselskoe,209,2020_10_31,0.2911
krasnoselskoe,210,2020_10_31,0.2918
krasnoselskoe,211,2020_10_31,0.2575
krasnoselskoe,212,2020_10_31,0.2594
